file_name;time(s);acc_x_ms2;acc_y_ms2;acc_z_ms2;acc_abs_ms2;road_type;Weather Conditions;backpack_weight_kg;total_weight_kg;total_weights;weight_description
sample_08_Klinker_combo2_cut12.csv;11;0.985800326;0.347637177;-0.823577881;1.330764598;Klinker;Dry;0.4;75.4;90.7;Backpack only (0.4kg)
sample_08_Klinker_combo2_cut13.csv;12;-1.177031994;1.072463512;-2.33161211;2.823472566;Klinker;Dry;0.4;75.4;90.7;Backpack only (0.4kg)
sample_08_Klinker_combo2_cut14.csv;13;0.655049264;1.036596894;-0.612102509;1.370507986;Klinker;Dry;0.4;75.4;90.7;Backpack only (0.4kg)
sample_08_Klinker_combo2_cut15.csv;14;0.467412502;1.432694912;-2.075836658;2.565187516;Klinker;Dry;0.4;75.4;90.7;Backpack only (0.4kg)
sample_08_Klinker_combo2_cut16.csv;15;0.82654357;-0.512934029;0.581782341;1.13346649;Klinker;Dry;0.4;75.4;90.7;Backpack only (0.4kg)
sample_08_Klinker_combo2_cut17.csv;16;0.410395622;-0.581452191;1.101921082;1.311770287;Klinker;Dry;0.4;75.4;90.7;Backpack only (0.4kg)
sample_08_Klinker_combo2_cut18.csv;17;-3.214160681;-2.221624851;0.345910072;3.922511904;Klinker;Dry;0.4;75.4;90.7;Backpack only (0.4kg)
sample_08_Klinker_combo2_cut19.csv;18;2.067747831;-0.791101754;3.427597046;4.080422109;Klinker;Dry;0.4;75.4;90.7;Backpack only (0.4kg)
sample_08_Klinker_combo2_cut20.csv;19;-1.376698494;-1.556036949;1.526934624;2.578386913;Klinker;Dry;0.4;75.4;90.7;Backpack only (0.4kg)
sample_08_Klinker_combo2_cut21.csv;20;-0.840925515;-0.502069116;0.080712318;0.982722543;Klinker;Dry;0.4;75.4;90.7;Backpack only (0.4kg)
sample_08_Klinker_combo2_cut22.csv;21;0.223240823;-0.190734848;-0.1316185;0.321775818;Klinker;Dry;0.4;75.4;90.7;Backpack only (0.4kg)
sample_08_Klinker_combo2_cut23.csv;22;0.024716645;-0.010250717;0.036067963;0.044909773;Klinker;Dry;0.4;75.4;90.7;Backpack only (0.4kg)
sample_08_Klinker_combo2_cut24.csv;23;0.891945839;0.095173359;0.245047569;0.929878303;Klinker;Dry;0.4;75.4;90.7;Backpack only (0.4kg)
sample_08_Klinker_combo2_cut25.csv;24;-0.670752287;0.533563972;0.230173111;0.887456367;Klinker;Dry;0.4;75.4;90.7;Backpack only (0.4kg)
sample_08_Klinker_combo2_cut26.csv;25;-0.451221943;0.230727762;-0.078834534;0.512885392;Klinker;Dry;0.4;75.4;90.7;Backpack only (0.4kg)
sample_08_Klinker_combo2_cut27.csv;26;0.001407683;-0.000986636;-0.020277023;0.020349759;Klinker;Dry;0.4;75.4;90.7;Backpack only (0.4kg)
sample_08_Klinker_combo2_cut28.csv;27;-0.198507577;0.152827978;-0.034889221;0.25294052;Klinker;Dry;0.4;75.4;90.7;Backpack only (0.4kg)
sample_08_Klinker_combo2_cut29.csv;28;-4.353619576;-1.560182929;0.088804245;4.625587571;Klinker;Dry;0.4;75.4;90.7;Backpack only (0.4kg)
sample_09_Asfalt_combo3_cut01.csv;0;-2.885437012;0.185492247;0.393191338;2.918005063;Asfalt;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_09_Asfalt_combo3_cut02.csv;1;-0.209356651;-0.069794521;0.402272224;0.458829407;Asfalt;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_09_Asfalt_combo3_cut03.csv;2;-0.282916725;0.849514425;1.703336716;1.924336924;Asfalt;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_09_Asfalt_combo3_cut04.csv;3;-0.613304079;0.040069327;0.923440933;1.109274809;Asfalt;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_09_Asfalt_combo3_cut05.csv;4;0.814100385;0.21263203;1.559731483;1.772211646;Asfalt;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_09_Asfalt_combo3_cut06.csv;5;-0.299937069;0.31164223;-0.544753075;0.695585392;Asfalt;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_09_Asfalt_combo3_cut07.csv;6;-0.309136748;-0.334461272;0.330698967;0.562842499;Asfalt;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_09_Asfalt_combo3_cut08.csv;7;0.074256569;-0.339373291;0.155734062;0.380711658;Asfalt;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_09_Asfalt_combo3_cut09.csv;8;-0.971362948;-0.141756147;-0.177803993;0.9976247;Asfalt;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_09_Asfalt_combo3_cut10.csv;9;-0.705631912;-0.457888603;0.770718575;1.140870496;Asfalt;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_09_Asfalt_combo3_cut11.csv;10;-0.235430807;0.593162119;-0.528850555;0.8288256;Asfalt;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_09_Asfalt_combo3_cut12.csv;11;-0.360189319;0.133234501;0.071084976;0.390564785;Asfalt;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_09_Asfalt_combo3_cut13.csv;12;-1.153312206;0.795507073;-1.67993927;2.187500057;Asfalt;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_09_Asfalt_combo3_cut14.csv;13;-0.942266524;-0.10953483;-0.794151306;1.237150103;Asfalt;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_09_Asfalt_combo3_cut15.csv;14;0.34467873;0.182195395;1.016162872;1.088386683;Asfalt;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_09_Asfalt_combo3_cut16.csv;15;0.213428319;-0.169804201;0.398474693;0.482873891;Asfalt;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_09_Asfalt_combo3_cut17.csv;16;1.089036703;-0.14930588;0.451045036;1.188164471;Asfalt;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_09_Asfalt_combo3_cut18.csv;17;-0.438565105;-0.509625971;0.35845089;0.761935051;Asfalt;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_09_Asfalt_combo3_cut19.csv;18;0.198409066;0.771813273;0.887099266;1.192479347;Asfalt;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_09_Asfalt_combo3_cut20.csv;19;-0.168865889;0.196614653;-0.006445885;0.259257709;Asfalt;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_09_Asfalt_combo3_cut21.csv;20;-0.999949992;-0.136683047;0.287448883;1.049385106;Asfalt;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_09_Asfalt_combo3_cut22.csv;21;-1.596156001;-0.513408423;-0.311832428;1.705444708;Asfalt;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_10_Gras_combo3_cut01.csv;0;-0.002793819;0.004760444;0.087285042;0.087459395;Gras;Damp;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_10_Gras_combo3_cut02.csv;1;-0.128928185;0.026617467;-0.184549332;0.226692351;Gras;Damp;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_10_Gras_combo3_cut03.csv;2;0.123330757;-0.194156051;0.073830605;0.241574017;Gras;Damp;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_10_Gras_combo3_cut04.csv;3;3.08400321;-0.294596911;-1.663783073;3.51653768;Gras;Damp;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_10_Gras_combo3_cut05.csv;4;0.29201445;-0.726781607;0.216191292;0.81254084;Gras;Damp;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_10_Gras_combo3_cut06.csv;5;-0.484166205;2.635927916;2.444507599;3.627416476;Gras;Damp;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_10_Gras_combo3_cut07.csv;6;0.473818839;-0.28921625;-0.776018143;0.954124986;Gras;Damp;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_10_Gras_combo3_cut08.csv;7;2.278824806;0.351089895;-2.434296608;3.352925079;Gras;Damp;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_10_Gras_combo3_cut09.csv;8;-0.173198402;-1.703664541;0.014328957;1.71250573;Gras;Damp;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_10_Gras_combo3_cut10.csv;9;-0.196968734;-1.00439775;2.130121231;2.36326638;Gras;Damp;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_10_Gras_combo3_cut11.csv;10;-0.336092293;-0.029817045;0.722923279;0.797787662;Gras;Damp;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_10_Gras_combo3_cut12.csv;11;0.957491756;-1.300553441;0.053845406;1.615898834;Gras;Damp;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_10_Gras_combo3_cut13.csv;12;-0.638095021;0.357448161;-3.132441521;3.216694627;Gras;Damp;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_10_Gras_combo3_cut14.csv;13;1.519056797;-1.471164346;1.72173214;2.726943279;Gras;Damp;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_10_Gras_combo3_cut15.csv;14;-0.343213797;-0.340991288;-0.358150482;0.601948949;Gras;Damp;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_10_Gras_combo3_cut16.csv;15;-0.569126129;-0.114859939;-1.305641174;1.428914354;Gras;Damp;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_10_Gras_combo3_cut17.csv;16;-0.880600035;0.630132854;-2.611598492;2.827184203;Gras;Damp;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_10_Gras_combo3_cut18.csv;17;-0.951282978;0.880294681;-1.711585999;2.146947754;Gras;Damp;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_10_Gras_combo3_cut19.csv;18;-1.744979858;1.757542372;0.439049721;2.515288165;Gras;Damp;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_10_Gras_combo3_cut20.csv;19;-0.000707775;-0.84026891;0.10508728;0.84681502;Gras;Damp;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_10_Gras_combo3_cut21.csv;20;0.440446913;0.015503466;0.024681091;0.441410237;Gras;Damp;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_11_Kiesel_combo3_cut01.csv;0;-2.912567377;1.017791748;-0.938741684;3.224931738;Kiesel;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_11_Kiesel_combo3_cut02.csv;1;-0.001824588;0.003924429;0.060809135;0.06096295;Kiesel;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_11_Kiesel_combo3_cut03.csv;2;0.127772689;0.172527194;0.026491165;0.216317532;Kiesel;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_11_Kiesel_combo3_cut04.csv;3;0.277407348;-0.225559175;-0.086891174;0.367942733;Kiesel;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_11_Kiesel_combo3_cut05.csv;4;-1.099775791;1.939316034;1.105632782;2.48854924;Kiesel;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_11_Kiesel_combo3_cut06.csv;5;1.212543726;0.389874071;0.270867348;1.302164812;Kiesel;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_11_Kiesel_combo3_cut07.csv;6;0.221628428;0.152699381;-1.315526009;1.342775089;Kiesel;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_11_Kiesel_combo3_cut08.csv;7;1.133595347;0.155135393;-1.686955452;2.038363093;Kiesel;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_11_Kiesel_combo3_cut09.csv;8;-1.522274017;2.259602547;2.157084465;3.475073415;Kiesel;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_11_Kiesel_combo3_cut10.csv;9;1.324294806;0.741284907;2.157607079;2.637902263;Kiesel;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_11_Kiesel_combo3_cut11.csv;10;-0.405131549;0.319555342;-0.142489433;0.535304051;Kiesel;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_11_Kiesel_combo3_cut12.csv;11;1.248141766;-0.503090084;2.117764473;2.509159991;Kiesel;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_11_Kiesel_combo3_cut13.csv;12;0.27679956;1.02930665;1.728343964;2.030581944;Kiesel;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_11_Kiesel_combo3_cut14.csv;13;0.074808359;0.15285939;2.051854134;2.058899626;Kiesel;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_11_Kiesel_combo3_cut15.csv;14;1.027345419;1.676971674;0.050890923;1.967298272;Kiesel;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_11_Kiesel_combo3_cut16.csv;15;-1.546655655;1.424619913;1.835010529;2.790868906;Kiesel;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_11_Kiesel_combo3_cut17.csv;16;-0.578534544;0.115110368;-2.422845364;2.493618309;Kiesel;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_11_Kiesel_combo3_cut18.csv;17;-1.003261089;3.433178663;-1.864669323;4.033638585;Kiesel;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_11_Kiesel_combo3_cut19.csv;18;0.228511393;1.45614934;0.878778458;1.716053593;Kiesel;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_11_Kiesel_combo3_cut20.csv;19;2.241226673;-1.098329186;3.536067009;4.328185982;Kiesel;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_11_Kiesel_combo3_cut21.csv;20;1.293746114;-0.073584497;-1.193575859;1.761765313;Kiesel;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_11_Kiesel_combo3_cut22.csv;21;-0.644229353;1.282727242;-1.81300354;2.312445128;Kiesel;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_11_Kiesel_combo3_cut23.csv;22;0.077937841;1.805505991;-3.856607437;4.259031241;Kiesel;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_11_Kiesel_combo3_cut24.csv;23;-0.426929355;0.542058945;-0.952952385;1.176526592;Kiesel;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_11_Kiesel_combo3_cut25.csv;24;0.504678607;-1.457109571;0.307542801;1.572403056;Kiesel;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_11_Kiesel_combo3_cut26.csv;25;0.237203449;-0.200758174;0.082482338;0.321516184;Kiesel;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_12_Klinker_combo3_cut01.csv;0;0.002560757;0.013623595;0.287722588;0.288056327;Klinker;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_12_Klinker_combo3_cut02.csv;1;0.994313717;-0.452543974;0.440094948;1.177768814;Klinker;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_12_Klinker_combo3_cut03.csv;2;2.145603895;0.510017097;-0.560609818;2.275525628;Klinker;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_12_Klinker_combo3_cut04.csv;3;0.704240561;-1.208274961;1.678272247;2.184600852;Klinker;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_12_Klinker_combo3_cut05.csv;4;0.01533556;-1.200823188;-1.00886631;1.568445963;Klinker;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_12_Klinker_combo3_cut06.csv;5;-0.031941235;-0.282853305;-0.326462746;0.433132958;Klinker;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_12_Klinker_combo3_cut07.csv;6;-1.12844646;-0.141900301;1.318024635;1.740895186;Klinker;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_12_Klinker_combo3_cut08.csv;7;-0.019391507;-0.770320892;0.650125504;1.008183256;Klinker;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_12_Klinker_combo3_cut09.csv;8;0.495648563;1.145299435;-0.262296677;1.275216781;Klinker;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_12_Klinker_combo3_cut10.csv;9;-0.091393143;-1.362761378;0.003239632;1.365826408;Klinker;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_12_Klinker_combo3_cut11.csv;10;-0.216950208;0.370561659;0.174333572;0.46343881;Klinker;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_12_Klinker_combo3_cut12.csv;11;1.628929734;-1.532522082;4.376440048;4.914800454;Klinker;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_12_Klinker_combo3_cut13.csv;12;0.523720145;-1.420145035;0.620876312;1.636026316;Klinker;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_12_Klinker_combo3_cut14.csv;13;-0.203862011;-0.475523144;-1.719163895;1.795329072;Klinker;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_12_Klinker_combo3_cut15.csv;14;-2.794326305;0.261822045;-1.081968307;3.007900547;Klinker;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_12_Klinker_combo3_cut16.csv;15;1.042898417;-0.015348196;-0.240760803;1.070438433;Klinker;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_12_Klinker_combo3_cut17.csv;16;0.1962488;-0.281386912;1.015276909;1.071671306;Klinker;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_12_Klinker_combo3_cut18.csv;17;-0.284141213;-0.149572462;-0.100881577;0.336578732;Klinker;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_12_Klinker_combo3_cut19.csv;18;0.037112623;0.221813858;-1.557149887;1.573306869;Klinker;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_12_Klinker_combo3_cut20.csv;19;0.280267596;0.002566427;0.588335991;0.65168685;Klinker;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_12_Klinker_combo3_cut21.csv;20;-1.487402439;0.808186114;0.168912888;1.701194396;Klinker;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_12_Klinker_combo3_cut22.csv;21;0.689946234;1.250308037;-1.020698547;1.75531237;Klinker;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_12_Klinker_combo3_cut23.csv;22;-0.148974538;-0.000902027;0.223898888;0.268932963;Klinker;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_12_Klinker_combo3_cut24.csv;23;0.739696324;0.28243041;-0.238622665;0.826957293;Klinker;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_12_Klinker_combo3_cut25.csv;24;0.538416684;-0.208081514;-0.750367165;0.946700229;Klinker;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_12_Klinker_combo3_cut26.csv;25;-0.331612855;-0.45580706;0.009522438;0.563753349;Klinker;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_12_Klinker_combo3_cut27.csv;26;-0.36843732;0.010707647;0.026104927;0.369516143;Klinker;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_12_Klinker_combo3_cut28.csv;27;-0.531102598;0.15501833;0.047529221;0.55530143;Klinker;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_12_Klinker_combo3_cut29.csv;28;0.077917092;-0.031555831;0.026566505;0.08816248;Klinker;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_12_Klinker_combo3_cut30.csv;29;0.105009273;0.007720649;0.066878319;0.124736784;Klinker;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_12_Klinker_combo3_cut31.csv;30;-0.029192135;-0.627069414;0.615267754;0.878989556;Klinker;Dry;0.9;75.9;91.2;Backpack + Weight1 (0.9kg)
sample_13_Asfalt_combo4_cut01.csv;0;-0.000435665;0.00228858;0.053458214;0.053508953;Asfalt;Dry;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
sample_13_Asfalt_combo4_cut02.csv;1;0.029603183;0.027618229;0.06016922;0.072522066;Asfalt;Dry;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
sample_13_Asfalt_combo4_cut03.csv;2;0.371752441;-0.099389136;-0.156191826;0.415299849;Asfalt;Dry;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
sample_13_Asfalt_combo4_cut04.csv;3;1.60544312;1.767148018;0.254385948;2.401035597;Asfalt;Dry;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
sample_13_Asfalt_combo4_cut05.csv;4;-1.093515754;-0.030640513;-0.022510529;1.094176525;Asfalt;Dry;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
sample_13_Asfalt_combo4_cut06.csv;5;-0.201659769;-0.443600088;1.919176102;1.98007187;Asfalt;Dry;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
sample_13_Asfalt_combo4_cut07.csv;6;0.563968539;-0.085598379;-0.939257622;1.098905126;Asfalt;Dry;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
sample_13_Asfalt_combo4_cut08.csv;7;-0.28891179;0.366121173;-0.352539063;0.584635379;Asfalt;Dry;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
sample_13_Asfalt_combo4_cut09.csv;8;-0.421206266;0.49457401;0.677082062;0.938327389;Asfalt;Dry;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
sample_13_Asfalt_combo4_cut10.csv;9;0.212847531;-0.525618553;-0.760560989;0.948700139;Asfalt;Dry;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
sample_13_Asfalt_combo4_cut11.csv;10;-1.093100548;-0.489945829;1.01374054;1.569262758;Asfalt;Dry;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
sample_13_Asfalt_combo4_cut12.csv;11;-0.598617911;0.047729194;0.002835274;0.60052437;Asfalt;Dry;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
sample_13_Asfalt_combo4_cut13.csv;12;-0.57028234;-0.798244119;-0.415301323;1.065312541;Asfalt;Dry;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
sample_13_Asfalt_combo4_cut14.csv;13;0.421696097;-0.324101389;1.046383858;1.173792352;Asfalt;Dry;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
sample_13_Asfalt_combo4_cut15.csv;14;0.280364364;-0.330451399;-1.024228096;1.112135557;Asfalt;Dry;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
sample_13_Asfalt_combo4_cut16.csv;15;-0.927372932;-0.983315468;-0.11827755;1.356804866;Asfalt;Dry;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
sample_13_Asfalt_combo4_cut17.csv;16;-0.327422679;-0.049070179;0.011651039;0.331284228;Asfalt;Dry;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
sample_13_Asfalt_combo4_cut18.csv;17;0.1679492;-0.511807919;-0.815518379;0.977355875;Asfalt;Dry;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
sample_13_Asfalt_combo4_cut19.csv;18;0.270745724;-0.138010621;-0.874453545;0.925753304;Asfalt;Dry;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
sample_13_Asfalt_combo4_cut20.csv;19;-0.022217199;0.655414105;-0.598308563;0.887713011;Asfalt;Dry;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
sample_13_Asfalt_combo4_cut21.csv;20;-0.174632251;0.110263467;-0.430693626;0.477652023;Asfalt;Dry;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
sample_13_Asfalt_combo4_cut22.csv;21;0.146349549;0.104168534;-0.160868645;0.241138954;Asfalt;Dry;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
sample_14_Gras_combo4_cut01.csv;0;-0.142722994;0.021587193;0.17993927;0.230681601;Gras;Damp;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
sample_14_Gras_combo4_cut02.csv;1;-0.00056807;-0.003566623;-0.062929153;0.063032705;Gras;Damp;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
sample_14_Gras_combo4_cut03.csv;2;-0.793013632;0.221754313;-0.068941116;0.826316207;Gras;Damp;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
sample_14_Gras_combo4_cut04.csv;3;-0.53256917;-0.847515166;-0.13053894;1.009431668;Gras;Damp;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
sample_14_Gras_combo4_cut05.csv;4;-2.583207607;0.216553569;0.88901329;2.740474707;Gras;Damp;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
sample_14_Gras_combo4_cut06.csv;5;0.055940986;-1.805719852;2.57886219;3.148695567;Gras;Damp;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
sample_14_Gras_combo4_cut07.csv;6;-0.242264167;1.748082757;-2.843849182;3.346933436;Gras;Damp;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
sample_14_Gras_combo4_cut08.csv;7;-0.733452916;-0.42344898;-3.608073235;3.706137435;Gras;Damp;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
sample_14_Gras_combo4_cut09.csv;8;1.14283514;-0.690265119;1.101926804;1.731121247;Gras;Damp;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
sample_14_Gras_combo4_cut10.csv;9;1.89202702;1.828732371;-0.623187065;2.704143201;Gras;Damp;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
sample_14_Gras_combo4_cut11.csv;10;-0.05242756;0.408872366;-1.146209717;1.218081268;Gras;Damp;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
sample_14_Gras_combo4_cut12.csv;11;-1.970527411;-1.480167747;-0.768184662;2.58146906;Gras;Damp;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
sample_14_Gras_combo4_cut13.csv;12;-0.840839028;1.635954618;-0.093226433;1.841751599;Gras;Damp;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
sample_14_Gras_combo4_cut14.csv;13;0.310524017;-0.398261935;4.254754066;4.284620158;Gras;Damp;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
sample_14_Gras_combo4_cut15.csv;14;1.078966379;-1.285452366;-1.67984581;2.374539572;Gras;Damp;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
sample_14_Gras_combo4_cut16.csv;15;0.74153018;-0.496749669;-1.596410751;1.828976361;Gras;Damp;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
sample_14_Gras_combo4_cut17.csv;16;1.587204933;2.920335054;0.093128204;3.325093862;Gras;Damp;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
sample_14_Gras_combo4_cut18.csv;17;0.341557324;-1.507747054;0.708712578;1.70065755;Gras;Damp;2.6;77.6;92.9;Backpack + Weight1 + Book (2.6kg)
